trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
20200701,603223.SH,东兴证券股份有限公司烟台南大街证券营业部,416.2,3.18,0.0,0.0,416.2
20200701,603223.SH,金元证券股份有限公司宁波天童南路证券营业部,348.36,2.66,0.0,0.0,348.36
20200701,603223.SH,中泰证券股份有限公司烟台环山路证券营业部,253.71,1.94,0.0,0.0,253.71
20200701,603223.SH,中泰证券股份有限公司龙口环城北路证券营业部,0.0,0.0,1386.19,10.6,-1386.19
20200701,603223.SH,中国中金财富证券有限公司无锡清扬路证券营业部,0.0,0.0,696.92,5.33,-696.92
20200701,603223.SH,华泰证券股份有限公司总部,0.0,0.0,551.0,4.21,-551.0
20200701,603223.SH,安信证券股份有限公司丽水丽青路证券营业部,0.0,0.0,506.55,3.87,-506.55
20200701,603223.SH,中国银河证券股份有限公司东营府前大街证券营业部,0.0,0.0,372.65,2.85,-372.65
20200701,603268.SH,中国银河证券股份有限公司宜兴氿滨南路证券营业部,3058.89,8.41,0.0,0.0,3058.89
20200701,603268.SH,国盛证券有限责任公司南昌洪都大道证券营业部,1990.37,5.47,0.0,0.0,1990.37
20200701,603268.SH,万和证券股份有限公司成都五福桥证券营业部,853.02,2.34,0.0,0.0,853.02
20200701,603268.SH,华鑫证券有限责任公司南昌红谷中大道证券营业部,800.53,2.2,0.0,0.0,800.53
20200701,603268.SH,广发证券股份有限公司台州白云山西路证券营业部,800.48,2.2,0.0,0.0,800.48
20200701,603268.SH,中国银河证券股份有限公司太原迎泽西大街证券营业部,0.0,0.0,1749.73,4.81,-1749.73
20200701,603268.SH,中国银河证券股份有限公司北京安贞门证券营业部,0.0,0.0,1033.32,2.84,-1033.32
20200701,603268.SH,国盛证券有限责任公司南昌洪都大道证券营业部,0.0,0.0,928.39,2.55,-928.39
20200701,603268.SH,华鑫证券有限责任公司南昌红谷中大道证券营业部,0.0,0.0,877.52,2.41,-877.52
20200701,603268.SH,平安证券股份有限公司宁波海晏北路证券营业部,0.0,0.0,815.39,2.24,-815.39
20200701,603520.SH,机构专用,8855.8,12.83,0.0,0.0,8855.8
20200701,603520.SH,机构专用,2770.14,4.01,0.0,0.0,2770.14
20200701,603520.SH,华泰证券股份有限公司南京长江路证券营业部,1582.47,2.29,0.0,0.0,1582.47
20200701,603520.SH,招商证券股份有限公司深圳后海证券营业部,1449.4,2.1,0.0,0.0,1449.4
20200701,603520.SH,中泰证券股份有限公司上海花园石桥路证券营业部,1146.43,1.66,0.0,0.0,1146.43
20200701,603520.SH,机构专用,0.0,0.0,9556.27,13.85,-9556.27
20200701,603520.SH,机构专用,0.0,0.0,3772.13,5.47,-3772.13
20200701,603520.SH,机构专用,0.0,0.0,3691.7,5.35,-3691.7
20200701,603520.SH,机构专用,0.0,0.0,3248.15,4.71,-3248.15
20200701,603520.SH,国泰君安证券股份有限公司天台环城东路证券营业部,0.0,0.0,2727.31,3.95,-2727.31
20200701,603655.SH,信达证券股份有限公司上海虹口区海伦路证券营业部,7339.73,12.31,0.0,0.0,7339.73
20200701,603655.SH,国泰君安证券股份有限公司瑞安莘阳大道证券营业部,2090.49,3.51,0.0,0.0,2090.49
20200701,603655.SH,金元证券股份有限公司三门湫水大道证券营业部,1059.11,1.78,0.0,0.0,1059.11
20200701,603655.SH,申万宏源证券有限公司瑞安安盛路证券营业部,627.23,1.05,0.0,0.0,627.23
20200701,603655.SH,国泰君安证券股份有限公司三明列东街证券营业部,492.86,0.83,0.0,0.0,492.86
20200701,603655.SH,信达证券股份有限公司上海虹口区海伦路证券营业部,0.0,0.0,8678.62,14.56,-8678.62
20200701,603655.SH,申万宏源证券有限公司瑞安安盛路证券营业部,0.0,0.0,3061.03,5.14,-3061.03
20200701,603655.SH,安信证券股份有限公司诸暨苎萝东路证券营业部,0.0,0.0,2568.19,4.31,-2568.19
20200701,603655.SH,中信建投证券股份有限公司南昌市井冈山大道证券营业部,0.0,0.0,2498.08,4.19,-2498.08
20200701,603655.SH,东吴证券股份有限公司温州江滨西路证券营业部,0.0,0.0,2192.95,3.68,-2192.95
20200701,603976.SH,方正证券股份有限公司温州怀江路证券营业部,1194.63,1.43,0.0,0.0,1194.63
20200701,603976.SH,华鑫证券有限责任公司上海自贸试验区分公司,1091.66,1.31,0.0,0.0,1091.66
20200701,603976.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,782.1,0.94,0.0,0.0,782.1
20200701,603976.SH,中信建投证券股份有限公司北京市安立路证券营业部,650.95,0.78,0.0,0.0,650.95
20200701,603976.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,646.45,0.77,0.0,0.0,646.45
20200701,603976.SH,华鑫证券有限责任公司南京清凉门大街证券营业部,0.0,0.0,1413.86,1.69,-1413.86
20200701,603976.SH,中国银河证券股份有限公司深圳金田路证券营业部,0.0,0.0,1138.94,1.36,-1138.94
20200701,603976.SH,华泰证券股份有限公司上海共和新路证券营业部,0.0,0.0,1102.51,1.32,-1102.51
20200701,603976.SH,西部证券股份有限公司总部,0.0,0.0,1028.22,1.23,-1028.22
20200701,603976.SH,国都证券股份有限公司上海长阳路证券营业部,0.0,0.0,916.77,1.1,-916.77
20200701,603976.SH,方正证券股份有限公司温州怀江路证券营业部,1194.63,1.43,0.0,0.0,1194.63
20200701,603976.SH,华鑫证券有限责任公司上海自贸试验区分公司,1091.66,1.31,0.0,0.0,1091.66
20200701,603976.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,782.1,0.94,0.0,0.0,782.1
20200701,603976.SH,中信建投证券股份有限公司北京市安立路证券营业部,650.95,0.78,0.0,0.0,650.95
20200701,603976.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,646.45,0.77,0.0,0.0,646.45
20200701,603976.SH,华鑫证券有限责任公司南京清凉门大街证券营业部,0.0,0.0,1413.86,1.69,-1413.86
20200701,603976.SH,中国银河证券股份有限公司深圳金田路证券营业部,0.0,0.0,1138.94,1.36,-1138.94
20200701,603976.SH,华泰证券股份有限公司上海共和新路证券营业部,0.0,0.0,1102.51,1.32,-1102.51
20200701,603976.SH,西部证券股份有限公司总部,0.0,0.0,1028.22,1.23,-1028.22
20200701,603976.SH,国都证券股份有限公司上海长阳路证券营业部,0.0,0.0,916.77,1.1,-916.77
20200701,603977.SH,安信证券股份有限公司杭州莫干山路证券营业部,983.96,10.21,0.0,0.0,983.96
20200701,603977.SH,广发证券股份有限公司济南经七路证券营业部,487.32,5.06,0.0,0.0,487.32
20200701,603977.SH,信达证券股份有限公司北京古城路证券营业部,340.0,3.53,0.0,0.0,340.0
20200701,603977.SH,中山证券有限责任公司北京分公司,304.82,3.16,0.0,0.0,304.82
20200701,603977.SH,中信证券股份有限公司深圳分公司,256.45,2.66,0.0,0.0,256.45
20200701,603977.SH,国泰君安证券股份有限公司上海礼泉路证券营业部,0.0,0.0,1246.01,12.93,-1246.01
20200701,603977.SH,银泰证券有限责任公司佛山南海海五路证券营业部,0.0,0.0,1036.26,10.75,-1036.26
20200701,603977.SH,广发证券股份有限公司江门开平东兴大道证券营业部,0.0,0.0,671.23,6.97,-671.23
20200701,603977.SH,恒泰证券股份有限公司瑞安拱瑞山路证券营业部,0.0,0.0,629.18,6.53,-629.18
20200701,603977.SH,上海华信证券有限责任公司青岛同安路证券营业部,0.0,0.0,484.69,5.03,-484.69
20200701,605166.SH,东方财富证券股份有限公司拉萨东环路第二证券营业部,785.78,1.5,0.0,0.0,785.78
20200701,605166.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,633.24,1.21,0.0,0.0,633.24
20200701,605166.SH,招商证券股份有限公司上海牡丹江路证券营业部,549.95,1.05,0.0,0.0,549.95
20200701,605166.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,532.44,1.01,0.0,0.0,532.44
20200701,605166.SH,东方财富证券股份有限公司山南香曲东路证券营业部,455.53,0.87,0.0,0.0,455.53
20200701,605166.SH,华林证券股份有限公司娄底娄星南路证券营业部,0.0,0.0,970.14,1.85,-970.14
20200701,605166.SH,安信证券股份有限公司上海长寿路证券营业部,0.0,0.0,773.89,1.47,-773.89
20200701,605166.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,683.54,1.3,-683.54
20200701,605166.SH,招商证券股份有限公司上海牡丹江路证券营业部,0.0,0.0,607.43,1.16,-607.43
20200701,605166.SH,招商证券股份有限公司绵阳临园路证券营业部,0.0,0.0,598.32,1.14,-598.32
20200701,688505.SH,海通证券股份有限公司郑州经七路证券营业部,1751.43,1.43,0.0,0.0,1751.43
20200701,688505.SH,中国银河证券股份有限公司南京洪武路证券营业部,1702.3,1.39,0.0,0.0,1702.3
20200701,688505.SH,海通证券股份有限公司上海共和新路证券营业部,1552.14,1.27,0.0,0.0,1552.14
20200701,688505.SH,华泰证券股份有限公司张家港杨舍东街证券营业部,1081.85,0.89,0.0,0.0,1081.85
20200701,688505.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,983.11,0.81,0.0,0.0,983.11
20200701,688505.SH,中国银河证券股份有限公司南京洪武路证券营业部,0.0,0.0,2012.45,1.65,-2012.45
20200701,688505.SH,海通证券股份有限公司郑州经七路证券营业部,0.0,0.0,1776.08,1.45,-1776.08
20200701,688505.SH,海通证券股份有限公司上海共和新路证券营业部,0.0,0.0,1563.78,1.28,-1563.78
20200701,688505.SH,中天证券股份有限公司上海志丹路证券营业部,0.0,0.0,1106.04,0.91,-1106.04
20200701,688505.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,999.51,0.82,-999.51
20200701,688520.SH,长江证券股份有限公司武汉武珞路证券营业部,5085.89,3.21,0.0,0.0,5085.89
20200701,688520.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,1813.95,1.14,0.0,0.0,1813.95
20200701,688520.SH,湘财证券股份有限公司台州祥和路证券营业部,1588.57,1.0,0.0,0.0,1588.57
20200701,688520.SH,湘财证券股份有限公司上海张杨路证券营业部,1544.63,0.97,0.0,0.0,1544.63
20200701,688520.SH,华鑫证券有限责任公司西安解放路证券营业部,1484.81,0.94,0.0,0.0,1484.81
20200701,688520.SH,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,0.0,0.0,1358.88,0.86,-1358.88
20200701,688520.SH,申港证券股份有限公司上海分公司,0.0,0.0,1087.33,0.69,-1087.33
20200701,688520.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,0.0,0.0,1025.98,0.65,-1025.98
20200701,688520.SH,华泰证券股份有限公司南通人民中路证券营业部,0.0,0.0,997.31,0.63,-997.31
20200701,688520.SH,中国中金财富证券有限公司郑州建设路证券营业部,0.0,0.0,962.41,0.61,-962.41
20200701,688520.SH,长江证券股份有限公司武汉武珞路证券营业部,5085.89,3.21,0.0,0.0,5085.89
20200701,688520.SH,东方财富证券股份有限公司拉萨团结路第二证券营业部,1813.95,1.14,0.0,0.0,1813.95
20200701,688520.SH,湘财证券股份有限公司台州祥和路证券营业部,1588.57,1.0,0.0,0.0,1588.57
20200701,688520.SH,湘财证券股份有限公司上海张杨路证券营业部,1544.63,0.97,0.0,0.0,1544.63
20200701,688520.SH,华鑫证券有限责任公司西安解放路证券营业部,1484.81,0.94,0.0,0.0,1484.81
20200701,688520.SH,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,0.0,0.0,1358.88,0.86,-1358.88
20200701,688520.SH,申港证券股份有限公司上海分公司,0.0,0.0,1087.33,0.69,-1087.33
20200701,688520.SH,东方财富证券股份有限公司拉萨团结路第一证券营业部,0.0,0.0,1025.98,0.65,-1025.98
20200701,688520.SH,华泰证券股份有限公司南通人民中路证券营业部,0.0,0.0,997.31,0.63,-997.31
20200701,688520.SH,中国中金财富证券有限公司郑州建设路证券营业部,0.0,0.0,962.41,0.61,-962.41
20200630,000020.SZ,中信建投证券股份有限公司广州体育东路证券营业部,806.96,5.68,0.0,0.0,806.96
20200630,000020.SZ,兴业证券股份有限公司深圳分公司,735.34,5.17,0.0,0.0,735.34
20200630,000020.SZ,广发证券股份有限公司吴江仲英大道证券营业部,505.37,3.56,273.53,1.92,231.84
20200630,000020.SZ,东兴证券股份有限公司福州江厝路证券营业部,287.63,2.02,0.0,0.0,287.63
20200630,000020.SZ,广发证券股份有限公司深圳壹方中心证券营业部,244.94,1.72,13.95,0.1,230.99
20200630,000020.SZ,华泰证券股份有限公司南京草场门大街证券营业部,0.11,0.0,1067.76,7.51,-1067.65
20200630,000020.SZ,华鑫证券有限责任公司上海分公司,1.32,0.01,570.24,4.01,-568.92
20200630,000020.SZ,东北证券股份有限公司广东分公司,0.11,0.0,394.27,2.77,-394.16
20200630,000020.SZ,兴业证券股份有限公司厦门建业路证券营业部,0.0,0.0,377.96,2.66,-377.96
20200630,000020.SZ,广发证券股份有限公司吴江仲英大道证券营业部,505.37,3.56,273.53,1.92,231.84
20200630,000426.SZ,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,898.73,1.86,137.57,0.29,761.16
20200630,000426.SZ,粤开证券股份有限公司惠州演达大道证券营业部,795.41,1.65,7.27,0.02,788.13
20200630,000426.SZ,华泰证券股份有限公司上海奉贤区望园南路证券营业部,685.14,1.42,0.0,0.0,685.14
20200630,000426.SZ,招商证券股份有限公司深圳深南东路证券营业部,672.22,1.39,104.4,0.22,567.82
20200630,000426.SZ,广发证券股份有限公司汕头海滨路证券营业部,631.53,1.31,1.53,0.0,630.01
20200630,000426.SZ,机构专用,0.0,0.0,3228.15,6.7,-3228.15
20200630,000426.SZ,机构专用,0.0,0.0,2816.69,5.84,-2816.69
20200630,000426.SZ,中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,537.0,1.11,2700.63,5.6,-2163.63
20200630,000426.SZ,招商证券股份有限公司上海世纪大道证券营业部,145.76,0.3,1129.35,2.34,-983.59
20200630,000426.SZ,安信证券股份有限公司上海虹桥路证券营业部,0.0,0.0,1065.27,2.21,-1065.27
20200630,000501.SZ,中信证券股份有限公司杭州延安路证券营业部,10301.48,19.59,0.0,0.0,10301.48
20200630,000501.SZ,财通证券股份有限公司杭州解放东路证券营业部,5449.89,10.36,5.4,0.01,5444.49
20200630,000501.SZ,国泰君安证券股份有限公司广州人民中路证券营业部,1502.68,2.86,5.02,0.01,1497.66
20200630,000501.SZ,方正证券股份有限公司上海杨高南路证券营业部,1027.21,1.95,0.0,0.0,1027.21
20200630,000501.SZ,长江证券股份有限公司上海威海路证券营业部,986.74,1.88,0.0,0.0,986.74
20200630,000501.SZ,国信证券股份有限公司深圳红岭中路证券营业部,9.17,0.02,3038.26,5.78,-3029.09
20200630,000501.SZ,机构专用,0.0,0.0,2148.38,4.09,-2148.38
20200630,000501.SZ,国信证券股份有限公司深圳泰然九路证券营业部,37.24,0.07,1882.27,3.58,-1845.03
20200630,000501.SZ,申万宏源西部证券有限公司深圳深南大道证券营业部,49.37,0.09,1597.3,3.04,-1547.93
20200630,000501.SZ,长江证券股份有限公司天津分公司,0.0,0.0,1244.77,2.37,-1244.77
20200630,000564.SZ,华泰证券股份有限公司成都蜀金路证券营业部,3416.13,2.94,16.67,0.01,3399.45
20200630,000564.SZ,国泰君安证券股份有限公司成都北一环路证券营业部,1663.54,1.43,87.25,0.08,1576.29
20200630,000564.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,1629.43,1.4,1000.38,0.86,629.04
20200630,000564.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,1471.01,1.27,1034.94,0.89,436.07
20200630,000564.SZ,国联证券股份有限公司上海邯郸路证券营业部,1295.13,1.12,4.12,0.0,1291.01
20200630,000564.SZ,中信建投证券股份有限公司苏州工业园区星海街证券营业部,1.07,0.0,2097.93,1.81,-2096.86
20200630,000564.SZ,招商证券股份有限公司上海牡丹江路证券营业部,1126.01,0.97,1812.2,1.56,-686.18
20200630,000564.SZ,中国银河证券股份有限公司南昌阳明路证券营业部,1274.71,1.1,1333.86,1.15,-59.15
20200630,000564.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,1471.01,1.27,1034.94,0.89,436.07
20200630,000564.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,1629.43,1.4,1000.38,0.86,629.04
20200630,000609.SZ,国泰君安证券股份有限公司成都北一环路证券营业部,1348.12,9.06,5.6,0.04,1342.52
20200630,000609.SZ,华鑫证券有限责任公司上海分公司,714.99,4.8,0.0,0.0,714.99
20200630,000609.SZ,华鑫证券有限责任公司上海自贸试验区分公司,657.31,4.42,9.11,0.06,648.2
20200630,000609.SZ,华鑫证券有限责任公司杭州城星路证券营业部,492.98,3.31,0.0,0.0,492.98
20200630,000609.SZ,中信证券（山东）有限责任公司淄博柳泉路证券营业部,303.39,2.04,0.0,0.0,303.39
20200630,000609.SZ,华安证券股份有限公司大连体坛路证券营业部,0.0,0.0,402.26,2.7,-402.26
20200630,000609.SZ,中信证券股份有限公司大连星海广场证券营业部,27.14,0.18,360.86,2.42,-333.72
20200630,000609.SZ,中国银河证券股份有限公司杭州艮山西路证券营业部,15.62,0.1,175.84,1.18,-160.22
20200630,000609.SZ,申万宏源证券有限公司乌鲁木齐人民路证券营业部,0.0,0.0,174.62,1.17,-174.62
20200630,000609.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,45.16,0.3,152.77,1.03,-107.61
20200630,000796.SZ,宏信证券有限责任公司西昌月海路证券营业部,1774.8,14.49,0.0,0.0,1774.8
20200630,000796.SZ,中信证券股份有限公司上海东方路证券营业部,1374.6,11.22,0.0,0.0,1374.6
20200630,000796.SZ,方正证券股份有限公司呼和浩特乌兰察布东街证券营业部,919.45,7.5,1.04,0.01,918.41
20200630,000796.SZ,首创证券有限责任公司杭州祥园路证券营业部,851.17,6.95,0.0,0.0,851.17
20200630,000796.SZ,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,783.0,6.39,0.42,0.0,782.58
20200630,000796.SZ,机构专用,0.0,0.0,3076.32,25.11,-3076.32
20200630,000796.SZ,恒泰证券股份有限公司长春工农大路证券营业部,0.0,0.0,532.02,4.34,-532.02
20200630,000796.SZ,光大证券股份有限公司北京月坛北街证券营业部,0.0,0.0,374.69,3.06,-374.69
20200630,000796.SZ,招商证券股份有限公司北京安外大街证券营业部,0.0,0.0,230.2,1.88,-230.2
20200630,000796.SZ,中国中金财富证券有限公司广州开创大道北证券营业部,0.0,0.0,214.96,1.75,-214.96
20200630,000931.SZ,广发证券股份有限公司深圳高新南一道证券营业部,1018.64,1.37,0.0,0.0,1018.64
20200630,000931.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,904.85,1.22,519.88,0.7,384.97
20200630,000931.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,743.99,1.0,381.91,0.52,362.08
20200630,000931.SZ,东北证券股份有限公司武汉香港路证券营业部,628.75,0.85,2.91,0.0,625.83
20200630,000931.SZ,招商证券股份有限公司上海牡丹江路证券营业部,625.78,0.84,572.02,0.77,53.75
20200630,000931.SZ,国泰君安证券股份有限公司广州东风中路证券营业部,4.13,0.01,1563.62,2.11,-1559.49
20200630,000931.SZ,财达证券股份有限公司唐山龙泽路证券营业部,90.58,0.12,1258.11,1.7,-1167.54
20200630,000931.SZ,中信证券股份有限公司北京中关村大街证券营业部,22.12,0.03,1155.79,1.56,-1133.67
20200630,000931.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,33.42,0.05,1136.51,1.53,-1103.09
20200630,000931.SZ,西南证券股份有限公司重庆惠工路证券营业部,2.23,0.0,1015.52,1.37,-1013.3
20200630,000931.SZ,广发证券股份有限公司深圳高新南一道证券营业部,1018.64,1.37,0.0,0.0,1018.64
20200630,000931.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,904.85,1.22,519.88,0.7,384.97
20200630,000931.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,743.99,1.0,381.91,0.52,362.08
20200630,000931.SZ,东北证券股份有限公司武汉香港路证券营业部,628.75,0.85,2.91,0.0,625.83
20200630,000931.SZ,招商证券股份有限公司上海牡丹江路证券营业部,625.78,0.84,572.02,0.77,53.75
20200630,000931.SZ,国泰君安证券股份有限公司广州东风中路证券营业部,4.13,0.01,1563.62,2.11,-1559.49
20200630,000931.SZ,财达证券股份有限公司唐山龙泽路证券营业部,90.58,0.12,1258.11,1.7,-1167.54
20200630,000931.SZ,中信证券股份有限公司北京中关村大街证券营业部,22.12,0.03,1155.79,1.56,-1133.67
20200630,000931.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,33.42,0.05,1136.51,1.53,-1103.09
20200630,000931.SZ,西南证券股份有限公司重庆惠工路证券营业部,2.23,0.0,1015.52,1.37,-1013.3
20200630,000980.SZ,中泰证券股份有限公司青岛江西路证券营业部,299.52,44.64,0.0,0.0,299.52
20200630,000980.SZ,东莞证券股份有限公司东莞东坑证券营业部,12.35,1.84,0.0,0.0,12.35
20200630,000980.SZ,华安证券股份有限公司深圳金田路证券营业部,11.48,1.71,0.0,0.0,11.48
20200630,000980.SZ,东兴证券股份有限公司福州杨桥中路证券营业部,8.45,1.26,0.0,0.0,8.45
20200630,000980.SZ,山西证券股份有限公司福州杨桥东路证券营业部,7.88,1.17,0.0,0.0,7.88
20200630,000980.SZ,中国中金财富证券有限公司中山石岐宏基路证券营业部,0.02,0.0,314.44,46.86,-314.42
20200630,000980.SZ,华西证券股份有限公司深圳民田路证券营业部,0.0,0.0,103.96,15.49,-103.96
20200630,000980.SZ,平安证券股份有限公司浙江分公司,0.4,0.06,43.15,6.43,-42.74
20200630,000980.SZ,机构专用,0.0,0.0,34.79,5.19,-34.79
20200630,000980.SZ,第一创业证券股份有限公司温州雪山路证券营业部,0.0,0.0,26.4,3.93,-26.4
20200630,002076.SZ,中信证券股份有限公司杭州延安路证券营业部,1059.89,17.08,2.53,0.04,1057.37
20200630,002076.SZ,兴业证券股份有限公司厦门鹭江道证券营业部,239.37,3.86,0.0,0.0,239.37
20200630,002076.SZ,中国银河证券股份有限公司厦门美湖路证券营业部,193.11,3.11,0.0,0.0,193.11
20200630,002076.SZ,万联证券股份有限公司上海浦东新区福山路证券营业部,173.4,2.79,0.0,0.0,173.4
20200630,002076.SZ,广发证券股份有限公司厦门湖滨南路证券营业部,131.81,2.12,0.0,0.0,131.81
20200630,002076.SZ,财通证券股份有限公司杭州解放东路证券营业部,0.4,0.01,723.05,11.65,-722.66
20200630,002076.SZ,湘财证券股份有限公司宁波曙光路证券营业部,0.0,0.0,262.8,4.23,-262.8
20200630,002076.SZ,方正证券股份有限公司上海南奉公路证券营业部,0.0,0.0,256.71,4.14,-256.71
20200630,002076.SZ,中国中金财富证券有限公司成都人民南路证券营业部,0.0,0.0,153.17,2.47,-153.17
20200630,002076.SZ,兴业证券股份有限公司包头分公司,0.0,0.0,124.55,2.01,-124.55
20200630,002179.SZ,机构专用,8506.06,11.65,0.0,0.0,8506.06
20200630,002179.SZ,机构专用,4736.63,6.49,0.0,0.0,4736.63
20200630,002179.SZ,机构专用,4709.41,6.45,0.0,0.0,4709.41
20200630,002179.SZ,华泰证券股份有限公司无锡梁清路证券营业部,4127.87,5.65,6.34,0.01,4121.52
20200630,002179.SZ,华泰证券股份有限公司上海普陀区江宁路证券营业部,2869.42,3.93,0.82,0.0,2868.6
20200630,002179.SZ,中原证券股份有限公司洛阳开元大道证券营业部,85.47,0.12,1998.77,2.74,-1913.31
20200630,002179.SZ,机构专用,163.29,0.22,1104.85,1.51,-941.56
20200630,002179.SZ,中信证券股份有限公司天津分公司,177.47,0.24,1006.38,1.38,-828.91
20200630,002179.SZ,光大证券股份有限公司宁波解放南路证券营业部,6.37,0.01,941.9,1.29,-935.54
20200630,002179.SZ,机构专用,0.0,0.0,935.61,1.28,-935.61
20200630,002219.SZ,华安证券股份有限公司马鞍山分公司,351.3,4.19,153.61,1.83,197.69
20200630,002219.SZ,中国中金财富证券有限公司遂宁德水中路证券营业部,255.06,3.04,0.0,0.0,255.06
20200630,002219.SZ,国泰君安证券股份有限公司顺德大良证券营业部,233.8,2.79,257.6,3.07,-23.8
20200630,002219.SZ,东吴证券股份有限公司苏州吴中区东安路证券营业部,222.52,2.65,0.0,0.0,222.52
20200630,002219.SZ,华西证券股份有限公司自贡五星街证券营业部,196.11,2.34,0.7,0.01,195.41
20200630,002219.SZ,财通证券股份有限公司新昌环城南路证券营业部,1.94,0.02,341.26,4.07,-339.32
20200630,002219.SZ,华福证券有限责任公司泉州丰泽街证券营业部,2.38,0.03,267.12,3.19,-264.75
20200630,002219.SZ,国泰君安证券股份有限公司顺德大良证券营业部,233.8,2.79,257.6,3.07,-23.8
20200630,002219.SZ,世纪证券有限责任公司南昌阳明路证券营业部,0.0,0.0,214.52,2.56,-214.52
20200630,002219.SZ,万联证券股份有限公司赣州安远路证券营业部,96.55,1.15,156.14,1.86,-59.59
20200630,002220.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,0.58,28.87,0.0,0.0,0.58
20200630,002220.SZ,长江证券股份有限公司北京百万庄大街证券营业部,0.47,23.47,0.0,0.0,0.47
20200630,002220.SZ,中泰证券股份有限公司莱芜鲁中东大街证券营业部,0.47,23.47,0.0,0.0,0.47
20200630,002220.SZ,华泰证券股份有限公司上海共和新路证券营业部,0.35,17.37,0.0,0.0,0.35
20200630,002220.SZ,东北证券股份有限公司延吉光明街证券营业部,0.07,3.29,0.0,0.0,0.07
20200630,002220.SZ,华鑫证券有限责任公司上海曹杨路证券营业部,0.0,0.0,1.41,70.42,-1.41
20200630,002220.SZ,国泰君安证券股份有限公司邯郸人民东路证券营业部,0.0,0.0,0.59,29.58,-0.59
20200630,002239.SZ,兴业证券股份有限公司泉州分公司,3182.81,4.79,0.0,0.0,3182.81
20200630,002239.SZ,方正证券股份有限公司上海杨高南路证券营业部,2027.33,3.05,8.52,0.01,2018.81
20200630,002239.SZ,华福证券有限责任公司泉州田安路证券营业部,1808.86,2.72,5.82,0.01,1803.04
20200630,002239.SZ,华鑫证券有限责任公司上海分公司,1690.78,2.55,18.31,0.03,1672.47
20200630,002239.SZ,机构专用,1419.71,2.14,398.81,0.6,1020.9
20200630,002239.SZ,五矿证券有限公司南京中央路证券营业部,0.96,0.0,1353.24,2.04,-1352.29
20200630,002239.SZ,光大证券股份有限公司佛山绿景路证券营业部,0.0,0.0,1225.65,1.85,-1225.65
20200630,002239.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,609.89,0.92,646.06,0.97,-36.17
20200630,002239.SZ,招商证券股份有限公司上海牡丹江路证券营业部,157.13,0.24,586.74,0.88,-429.61
20200630,002239.SZ,平安证券股份有限公司北京东花市证券营业部,49.43,0.07,563.53,0.85,-514.1
20200630,002280.SZ,中信建投证券股份有限公司北京良乡拱辰南大街证券营业部,29.13,8.34,0.0,0.0,29.13
20200630,002280.SZ,华泰证券股份有限公司成都蜀金路证券营业部,11.38,3.26,0.0,0.0,11.38
20200630,002280.SZ,浙商证券股份有限公司绍兴解放北路证券营业部,10.64,3.05,0.0,0.0,10.64
20200630,002280.SZ,中泰证券股份有限公司厦门松柏路证券营业部,7.2,2.06,0.0,0.0,7.2
20200630,002280.SZ,平安证券股份有限公司山西分公司,5.54,1.59,0.0,0.0,5.54
20200630,002280.SZ,中国中金财富证券有限公司广州中山六路证券营业部,0.09,0.02,133.92,38.34,-133.83
20200630,002280.SZ,中银国际证券股份有限公司郑州农业路证券营业部,2.04,0.59,18.17,5.2,-16.13
20200630,002280.SZ,信达证券股份有限公司湛江中山一路证券营业部,0.0,0.0,17.28,4.95,-17.28
20200630,002280.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.52,0.15,14.59,4.18,-14.07
20200630,002280.SZ,平安证券股份有限公司上海分公司,0.03,0.01,14.31,4.1,-14.28
